arrival_rate,service_rate,servers,avg_waiting_time
7.732360759299718,7.586336226581812,4,0.0009720376358415581
5.556822721683325,6.965770305647335,5,0.0
3.706114246351455,5.083020319926135,1,0.4256480050939093
2.3975465955757223,14.565577305132685,5,0.0
8.235735301206278,7.649285859546916,3,0.007780180769397434
6.95349053284509,6.130827486846314,4,0.0011786636064653915
3.70282916572953,5.059175434276316,1,0.6056695018698859
5.193822553496446,5.584269886837509,2,0.041063865312002304
9.859167936838302,9.08365443602462,4,0.0008472222842789095
2.8085068830097626,13.56532727352106,4,0.0
6.540054909598397,11.17100559957926,1,0.09638867898731157
2.6436607935594525,5.4910878960591605,4,0.0
4.192894618642044,14.058436801631709,5,0.0
7.147649955305509,5.690235456197749,4,0.003112401103004181
4.1101919348224225,8.788705111901692,3,0.000720486837633509
3.2511549213074202,12.668633783182486,1,0.02686958910341745
6.767237560021365,5.026964729183012,1,23.441765767618584
3.760626354794611,9.763590131810282,2,0.0028501147386388414
7.973779512795144,8.936095547607051,2,0.023820693495099313
2.825767280474464,13.831533004642772,3,4.019907358675503e-05
3.051611948697529,8.246119789104636,5,0.0
2.0947113045509695,12.591734587235326,4,0.0
2.7808894496900285,13.87014469020293,4,0.0
3.570332836325793,11.52994114118523,1,0.04240861869728453
8.736190539115231,12.853065743672797,2,0.008410948408540552
2.7768929791633497,13.372677250022171,3,0.0
7.070828714385878,5.35161026959093,3,0.014987345698848952
7.568298043403714,7.299273812123724,5,7.831114994345475e-05
8.86963322662856,8.94111788746336,4,0.0007172034461563668
2.611436384520773,6.294347465381125,3,0.0013530353824681206
5.155686555920524,6.394407621126402,5,2.77204900680802e-05
8.300976293243563,8.017037836862023,1,4.512467516511862
9.558057446865426,7.16031315398637,1,27.412592759516947
3.665496601667086,14.899015853441451,4,2.0941487734965268e-05
7.951830621986411,8.642119860964222,4,0.0008799896032492835
7.911213463739422,11.720824520871314,4,0.00027670677728459453
2.862559669762165,10.500685008024204,4,0.0
8.490612246611214,12.132128179364448,5,1.3614730378925504e-05
8.856699570570477,9.720205300825388,1,1.7233174790268162
3.2459156314535207,7.861317707331505,2,0.0030797983994070937
7.292821830984567,7.3101994389475875,4,0.001127187717331644
7.763349624906368,9.336788645230758,5,3.1795588323553086e-05
4.400677789423989,12.72275732947998,2,0.0016947758796213913
3.1634891441059247,10.202972606644796,4,0.0
2.413363779395258,8.708730005685984,4,0.0
2.4221898043161696,6.482061835630142,4,1.4221607181944022e-05
4.037655163848913,5.777172458780573,4,0.0008753991811317239
3.181988413571024,6.996883033311826,1,0.12163245587335801
4.047248069426555,8.234824323351978,2,0.00927194498034849
9.870899981320616,6.952790718272803,1,25.638541754994183
8.956477845595769,5.2922635376546525,4,0.010030716022614454
8.956620222248944,10.258044544498915,2,0.02850735511296495
2.3493476111136626,9.55088497752744,4,0.0
9.757519822143284,6.93950465590164,5,0.00047507329621234064
8.733266743254546,14.710742250897638,3,0.0010792383362306932
7.679686797068767,14.225021329393352,5,0.0
9.279217192736724,6.793616445370758,1,29.264884627644523
5.926805728112686,5.065579031652209,2,0.08481516165064491
3.3386539592279885,14.397153369218785,2,0.0012972762994316659
4.659983501159523,10.6937672751537,4,0.0
3.8070330388333664,11.180014511443872,5,0.0
6.691752001480604,8.887995239897815,4,0.0007277966938066874
8.38407610740724,9.042263507036537,1,1.058409102812305
9.531637205973341,9.240565451349422,1,1.2829839055558525
8.69023519999946,13.047361734830243,3,0.0006232372628186818
7.4181801634998035,5.3368564544520956,1,30.47497338478704
5.240199162070754,14.647535454400462,5,0.0
3.769041942621717,13.06974828337247,4,0.0
2.1658335541809963,13.897340778270049,3,0.0
5.332350698232358,9.980237934465364,4,1.7177231160955865e-06
6.439790707356358,11.308981254801662,5,0.0
9.263332673688605,7.0148472570826135,3,0.01245628674827279
2.7113136098695865,9.744043138603733,3,0.000297483843764788
6.021725857518771,7.907037021806555,5,0.0
2.4258228793574057,10.88467351162705,5,0.0
8.184757205640281,7.42768972006266,3,0.012379437058464239
8.279786332324845,10.933048320826876,1,0.3732851103394195
5.252322124651295,5.228225289252074,5,0.00020243489577839727
2.5599180842281264,10.578561850638025,4,0.0
4.318128960204298,10.038002967909833,3,0.00013194811252424391
5.594843056977562,5.930166408958051,2,0.04666306078303645
3.195704626229463,12.950061029019114,1,0.021933405472174983
5.42277268167116,12.38374057379375,4,2.5332576326024286e-05
8.438259295045938,5.240557137641785,1,32.270384713740704
5.485407337732979,10.793759863672458,1,0.08635288122312373
7.40701194747633,12.925260667563597,1,0.1239350201136406
7.004663347643714,13.584941899966848,1,0.0638699410964003
4.339685255359872,12.621730422002146,3,0.0002453212675499036
9.39362871273931,9.493928299596996,5,3.37438584509225e-05
3.6183247474708073,12.210276019227694,4,3.3758806638258906e-06
9.245659896586796,5.488084030097836,3,0.027539010210536917
5.345613066331174,7.529357588530522,2,0.016741968666557014
9.087016987744825,12.470375452926092,5,1.3569828116977688e-05
7.397385607695218,10.856069371072902,4,2.491586460738875e-05
4.02230368423116,5.115300662009783,5,0.0
5.9375242138804305,11.17454914932028,3,0.0006752361085286515
9.131083973372267,9.506082498842797,3,0.0020370999477774335
2.692663753375056,14.144461146820571,5,0.0
2.948872185684663,12.059186653670398,4,0.0
8.378441660456119,12.646687993348088,4,5.073469988795373e-05
5.0496748499615,12.695957652496888,5,0.0
9.08217194734512,7.6262615955392175,4,0.00139244269891504
2.1603210690420642,14.445737976876714,2,0.0010027184965809733
5.165882006721549,6.451270449733718,5,1.5403215537755505e-05
5.965478248777639,6.798005514727608,2,0.03850575694790676
3.166480072590794,9.830169466263394,2,0.0018677235330956039
3.5638665098594426,9.221340786436514,1,0.05372856287418561
7.439455278609098,14.347301766969633,2,0.0043923608954426745
8.811630404209264,13.816853120138774,2,0.007303557441246227
4.406210934180694,13.782719726553976,1,0.03564522285338926
9.21119358814044,6.4144667980438985,5,0.0006205878638941038
8.978041082868085,6.016936969588052,4,0.003887896213073252
8.346122593826248,6.9592265095357595,5,0.00022074782916727123
8.057691788754191,11.0698719415341,3,0.0016514112723302857
5.501845358012348,7.862652386310515,4,0.0001427644306144792
5.949020102074235,13.677906470698684,2,0.002741661479061866
9.956786001493478,14.214930540843595,3,0.0010493290810159423
3.3622291503232384,13.906553118394507,2,0.0008994527140945779
5.083288549726659,13.682040143066773,1,0.04122809834627187
5.943368472569683,9.119494599126657,1,0.2746269760262693
4.176930964840727,9.945021791160496,3,0.0003090001722483715
3.1683721211236593,11.206021119262335,1,0.03025987491734571
2.1940843719386827,5.279473378575937,4,1.0492734279028016e-05
7.678546269220435,14.104553407313157,5,5.226620711119129e-06
7.771878649539411,11.891405223878197,4,7.3039085132155355e-06
